,0
0,0.643
1,0.357
2,0.516
3,0.528
4,0.38
5,0.441
6,0.54
7,0.482
8,0.519
9,0.443
10,0.445
11,0.462
12,0.492
13,0.496
14,0.387
15,0.606
16,0.535
17,0.556
18,0.62
19,0.451
20,0.483
21,0.458
22,0.404
23,0.484
24,0.424
25,0.39
26,0.557
27,0.431
28,0.357
29,0.629
30,0.549
31,0.391
32,0.502
33,0.377
34,0.506
35,0.573
36,0.608
37,0.381
38,0.511
39,0.355
40,0.492
41,0.364
42,0.421
43,0.509
44,0.444
45,0.376
46,0.57
47,0.371
48,0.607
49,0.619
50,0.594
51,0.356
52,0.357
53,0.624
54,0.355
55,0.445
56,0.482
57,0.372
58,0.572
59,0.526
60,0.392
61,0.505
62,0.52
63,0.409
64,0.585
65,0.586
66,0.574
67,0.353
68,0.353
69,0.369
70,0.583
71,0.434
72,0.635
73,0.588
74,0.451
75,0.519
76,0.359
77,0.542
78,0.607
79,0.452
80,0.538
81,0.568
82,0.359
83,0.596
84,0.472
85,0.544
86,0.353
87,0.399
88,0.626
89,0.385
90,0.492
91,0.384
92,0.442
93,0.421
94,0.414
95,0.582
96,0.492
97,0.56
98,0.542
99,0.557
100,0.475
101,0.404
102,0.357
103,0.37
104,0.485
105,0.644
106,0.434
107,0.59
108,0.418
109,0.511
110,0.469
111,0.588
112,0.463
113,0.562
114,0.469
115,0.375
116,0.616
117,0.551
118,0.452
119,0.462
120,0.559
121,0.367
122,0.627
123,0.474
124,0.42
125,0.385
126,0.412
127,0.379
128,0.496
129,0.402
130,0.494
131,0.546
132,0.618
133,0.576
134,0.57
135,0.646
136,0.41
137,0.614
138,0.626
139,0.585
140,0.514
141,0.425
142,0.523
143,0.61
144,0.587
145,0.526
146,0.438
147,0.533
148,0.481
149,0.628
150,0.407
151,0.615
152,0.55
153,0.596
154,0.413
155,0.533
156,0.426
157,0.647
158,0.568
159,0.63
160,0.488
161,0.585
162,0.399
163,0.453
164,0.555
165,0.532
166,0.502
