,0
0,0.1363
1,0.1082
2,0.4187
3,0.2563
4,0.9013
5,0.74
6,0.6117
7,0.4167
8,0.3979
9,0.1333
10,0.6128
11,0.188
12,0.3302
13,0.4121
14,0.2268
15,0.2824
16,0.2296
17,0.5954
18,0.4595
19,0.5586
20,0.1823
21,0.334
22,0.4489
23,0.5305
24,0.4228
25,0.7028
26,0.356
27,0.6593
28,0.4638
29,0.2304
30,1.1506
31,0.4295
32,0.3022
33,0.9264
34,0.547
35,0.3514
36,0.8262
37,0.3012
38,0.566
39,0.6346
40,0.5219
41,0.4958
42,1.1213
43,0.363
44,0.1989
45,0.1522
46,0.6553
47,0.3346
48,0.3149
49,0.8395
50,0.1152
51,0.3951
52,0.7314
53,0.5116
54,0.4322
55,0.9747
56,0.6112
57,0.4475
58,0.6672
59,0.8861
60,0.1052
61,0.6288
62,0.2143
63,0.1886
64,0.6111
65,0.3641
66,0.1505
67,0.5436
68,0.4547
69,0.7526
70,0.3909
71,0.6829
72,0.3835
73,0.1998
74,0.389
75,0.2634
76,0.6778
77,0.1832
78,0.3643
79,0.328
80,0.7885
81,0.6538
82,0.3354
83,0.4517
84,0.4588
85,0.6135
86,0.2296
87,0.1917
88,0.305
89,0.5124
90,0.1752
91,0.1956
92,0.3514
93,0.5145
94,0.1323
95,0.09
96,0.7803
97,0.1872
98,0.2424
99,0.4348
100,0.2084
101,0.2617
102,0.2999
103,0.2995
104,0.2839
105,0.4323
106,0.8144
107,0.432
108,0.1206
109,0.5253
110,0.264
111,0.7199
112,0.7183
113,0.7656
114,0.4172
115,0.8477
116,0.5715
117,0.4394
118,0.5681
119,0.6854
120,0.2762
121,0.3448
122,0.2912
123,0.1631
124,0.7963
125,0.1312
126,0.1582
127,0.3979
128,0.3049
129,0.3249
130,0.7914
131,0.3777
132,0.4357
133,0.5637
134,0.5475
135,0.1867
136,0.5903
137,0.6158
138,0.4137
139,0.6504
140,0.7824
141,0.2463
142,0.1815
143,0.1721
144,0.682
145,0.4121
146,0.4333
147,0.3605
148,0.7176
149,0.9895
150,1.3392
151,0.6321
152,0.4665
153,0.6324
154,0.8457
155,0.0987
156,0.2317
157,0.4433
158,1.0046
159,0.4805
160,0.6154
161,0.2951
162,1.0345
163,0.4756
164,0.5134
165,0.737
166,0.2601
167,0.474
168,0.9565
169,0.5501
170,0.6749
171,1.6029
172,0.5844
173,0.2295
174,0.2882
175,0.684
176,0.5782
177,0.7392
178,0.1906
179,0.5473
180,0.5199
181,0.3634
182,0.2197
183,0.8071
184,0.7409
185,0.2129
186,0.2627
187,1.2641
188,0.3895
189,1.3781
190,0.3524
191,0.1092
192,0.5803
193,0.7362
194,0.8282
195,0.828
196,0.3769
197,0.3012
198,0.3946
199,0.5936
200,0.4254
201,0.2904
202,0.6278
203,0.2354
204,0.6013
205,0.576
206,0.2037
207,0.1301
208,0.4512
209,0.539
210,0.3947
211,0.3314
212,1.5919
213,0.6611
214,0.8139
215,0.4445
216,0.4227
217,0.1689
218,0.7216
219,0.5497
220,0.4486
221,0.5227
222,0.2769
223,0.3771
224,0.653
225,0.281
226,0.4827
227,0.2083
228,0.3063
229,0.089
230,0.7664
231,0.2878
232,0.1602
233,0.3072
234,0.1956
235,0.5976
236,0.7316
237,1.1609
238,0.9295
239,0.3047
240,1.812
241,0.3488
242,0.3607
243,0.9549
244,0.3409
245,1.0028
246,0.4947
247,0.7082
248,0.231
249,0.2331
250,0.4985
251,0.1944
252,0.2105
253,0.371
254,0.3983
255,0.1663
256,0.3927
257,0.3805
258,0.5048
259,0.4303
260,0.4203
261,0.3179
262,0.1973
263,0.7734
264,0.1217
265,0.2165
266,0.6184
267,0.8884
268,1.1985
269,0.3801
270,0.3639
271,0.5292
272,0.1952
273,0.0976
274,0.4643
275,0.4806
276,0.5304
277,0.5841
278,0.6733
279,0.2958
280,0.5126
281,0.7224
282,0.2063
283,0.8115
284,0.8379
285,0.4185
286,0.613
287,0.9378
288,0.5882
289,0.16
290,1.1856
291,0.7458
292,0.3378
293,0.3614
294,0.4108
295,0.1761
296,0.3674
297,0.3625
298,0.9718
299,1.1142
300,0.156
301,0.1197
302,0.5753
303,0.5276
304,0.1622
305,0.1953
306,0.3334
307,0.4109
308,0.3065
309,0.2765
310,0.2056
311,0.2468
312,0.2217
313,0.7804
314,0.212
315,0.5338
316,0.3258
317,0.6068
318,0.5277
319,0.1973
320,0.2897
321,0.5686
322,0.1834
323,0.5869
324,0.6704
325,0.1318
326,0.8286
327,0.809
328,0.68
329,0.5888
330,1.5899
331,0.7099
332,0.4645
333,0.7207
334,0.3752
335,0.8938
336,0.1488
337,0.9799
338,1.0296
339,0.6353
340,0.9398
341,0.3135
342,0.3233
343,0.4962
344,0.5317
345,0.4841
346,0.7065
347,0.2298
348,1.1932
349,0.6789
350,0.5093
351,0.9744
352,0.4644
353,0.1461
354,0.4128
355,0.5278
356,0.5943
357,0.3489
358,0.3824
359,0.644
360,0.279
361,0.5857
362,0.1985
363,0.3747
364,0.3399
365,0.3488
366,0.4231
367,0.1764
368,0.4539
369,0.7556
370,0.2904
371,0.4371
372,0.3754
373,0.3309
374,0.1627
375,0.3594
376,0.3217
377,0.2476
378,0.2356
379,1.3941
380,0.2121
381,0.8837
382,0.2229
383,0.813
384,0.7125
385,0.2006
386,1.0061
387,0.6673
388,0.5416
389,0.3152
390,0.3349
391,0.3188
392,0.493
393,0.2226
394,0.527
395,0.5719
396,0.2028
397,0.979
398,0.4061
399,0.5251
400,0.3705
401,0.3145
402,0.5957
403,0.8398
404,0.7041
405,1.133
406,0.1453
407,0.7255
408,0.3715
409,0.6747
410,0.7771
411,0.2855
412,0.242
413,0.6267
414,0.4044
415,0.302
416,0.6193
417,0.4842
418,0.5847
419,0.0997
420,0.2416
421,1.3412
422,0.1225
423,0.7108
424,0.2001
425,0.1706
426,0.1976
427,0.3159
428,0.7861
429,0.4957
430,0.5411
431,0.5334
432,0.4201
433,0.365
434,0.1919
435,0.8423
436,0.4074
437,0.6462
438,0.4433
439,0.3829
440,0.2804
441,0.7846
442,0.2549
443,0.4469
444,0.2807
445,0.2814
446,0.2088
447,0.7073
448,0.5573
449,0.5408
450,0.5249
451,0.8976
452,0.2957
453,0.1828
454,0.355
455,0.6749
456,0.3065
457,0.3519
458,0.5638
459,0.8517
460,0.2776
461,0.9494
462,0.5251
463,0.2717
464,0.8411
465,0.5735
466,0.4742
467,0.3607
468,0.319
469,0.3676
470,0.5584
471,0.4522
472,0.7406
473,0.643
474,0.3227
475,1.1783
476,0.7121
477,0.4458
478,0.7435
479,0.9918
480,0.2782
481,0.7193
482,0.2691
483,0.2294
484,0.4937
485,0.662
486,0.3199
487,0.2361
488,0.6973
489,0.2499
490,0.7854
491,0.3389
492,0.1882
493,0.4408
494,0.7539
495,0.3617
496,0.5139
497,0.6289
498,0.257
499,0.3506
500,0.1823
501,0.6097
502,0.7138
503,0.2509
504,0.279
505,0.3411
506,0.1983
507,0.3958
508,0.569
509,0.256
510,0.7477
511,0.5676
512,0.2121
513,0.6739
514,0.326
515,0.5232
516,0.2259
517,0.1121
518,0.3526
519,0.8194
520,0.6752
521,1.0342
522,0.5293
523,0.3372
524,0.5684
525,0.5316
526,0.4234
527,0.3332
528,1.4326
529,0.4974
530,0.4423
531,0.1499
532,0.1235
533,0.7421
534,0.4089
535,1.3963
536,0.3513
537,0.4231
538,0.2821
539,0.3849
540,0.1451
541,0.0806
542,0.2949
543,0.7589
544,0.6679
545,1.0789
546,0.4344
547,0.2411
548,0.3105
549,0.9951
550,0.8216
551,0.1514
552,0.4831
553,0.6689
554,0.2009
555,1.3485
556,0.8997
557,0.5494
558,0.2566
559,0.8664
560,1.6237
561,0.9209
562,0.2762
563,0.1356
564,0.2892
565,0.8079
566,0.4473
567,1.1275
568,0.2241
569,0.7499
570,0.3886
571,0.8365
572,0.4148
573,0.5764
574,0.431
575,0.2769
576,0.4768
577,0.3133
578,0.264
579,0.6155
580,0.2414
581,0.6713
582,0.4964
583,0.3181
584,0.0807
585,0.4066
586,0.4196
587,0.7936
588,0.9374
589,0.7993
590,0.2423
591,0.3236
592,0.2284
593,0.3349
594,0.7163
595,0.444
596,0.2481
597,0.6227
598,0.139
599,0.7632
600,0.7596
601,0.8204
602,0.4092
603,0.9388
604,0.2238
605,0.3971
606,0.4357
607,0.3764
608,0.5943
609,0.6873
610,0.5898
611,0.3365
612,0.1639
613,0.8631
614,0.1313
615,0.1927
616,0.7527
617,0.2069
618,0.5596
619,0.5851
620,0.6764
621,1.065
622,0.7025
623,0.3005
624,0.3976
625,0.4752
626,1.1923
627,0.9446
628,0.1907
629,0.5147
630,0.1894
631,0.5468
632,0.4224
633,0.5091
634,0.2654
635,0.3941
636,0.4497
637,0.8808
638,0.8746
639,0.1615
640,0.3546
641,0.9163
642,0.3188
643,0.1571
644,0.3934
645,0.3915
646,0.7515
647,0.332
648,0.8487
649,0.298
650,0.4077
651,0.5885
652,1.2266
653,0.3833
654,0.068
655,0.4547
656,0.7912
657,0.4944
658,0.8971
659,0.077
660,0.1995
661,0.4371
662,0.2754
663,0.3875
664,0.3992
665,0.5974
666,0.7224
667,0.8631
668,0.8268
669,0.5279
670,0.5364
671,0.3188
672,0.3016
673,0.2718
674,0.4684
675,0.3167
676,0.1686
677,0.1833
678,0.996
679,0.5622
680,0.3218
681,0.333
682,0.9198
683,0.3263
684,0.3827
685,0.4942
686,0.2976
687,0.3223
688,0.2603
689,0.2225
690,0.938
691,0.5333
692,0.7342
693,0.6384
694,0.222
695,0.1675
696,0.8827
697,0.3895
698,0.1726
699,0.4329
700,0.7391
701,0.3675
702,0.2768
703,0.5244
704,1.0336
705,0.5142
706,0.4767
707,0.5115
708,0.3961
709,0.3818
710,0.2808
711,1.2673
712,0.1641
713,1.0636
714,0.8041
715,0.4434
716,1.6202
717,0.2072
718,0.1558
719,0.1684
720,0.2983
721,0.1934
722,0.2973
723,0.1598
724,0.443
725,0.2601
726,0.5584
727,0.2384
728,0.7104
729,0.3047
730,0.4
731,0.3611
732,0.1522
733,0.4366
734,0.6925
735,0.8095
736,0.3105
737,1.144
738,0.3594
739,0.3511
740,0.3953
741,0.2597
742,0.7547
743,1.2423
744,0.6137
745,0.5435
746,0.4062
747,0.646
748,0.6298
749,0.3842
750,0.5163
751,0.1674
752,0.2356
753,0.3862
754,0.2108
755,0.909
756,0.3676
757,0.7215
758,0.5533
759,0.558
760,0.3282
761,0.3261
762,0.5244
763,0.6329
764,0.4216
765,0.948
766,0.5214
767,0.178
768,0.5044
769,0.8305
770,0.3392
771,0.2562
772,0.1236
773,0.629
774,0.8781
775,0.3967
776,0.4447
777,0.8429
778,0.5915
779,0.187
780,0.1167
781,0.208
782,0.1882
783,0.145
784,0.889
785,0.539
