,0
0,0.4905
1,0.3807
2,0.3656
3,0.4812
4,0.4622
5,0.3103
6,0.5148
7,0.3141
8,0.3269
9,0.588
10,0.3698
11,0.5087
12,0.3569
13,0.5411
14,0.3326
15,0.5105
16,0.4201
17,0.5841
18,0.7041
19,0.5238
20,0.3407
21,0.4267
22,0.4412
23,0.3802
24,0.7519
25,0.5917
26,0.3685
27,0.3388
28,0.5453
29,0.5274
30,0.4925
31,0.4987
32,0.3675
33,0.4996
34,0.2713
35,0.4061
36,0.4367
37,0.5512
38,0.5025
39,0.4514
40,0.5634
41,0.701
42,0.362
43,0.4037
44,0.6176
45,0.601
46,0.6137
47,0.606
48,0.35
49,0.5528
50,0.3359
51,0.5353
52,0.3565
53,0.5019
54,0.337
55,0.5322
56,0.727
57,0.6214
58,0.3943
59,0.4144
60,0.4082
61,0.6368
62,0.4027
63,0.7591
64,0.4939
65,0.5091
66,0.5332
67,0.6253
68,0.4313
69,0.709
70,0.3834
71,0.3839
72,0.6186
73,0.7545
74,0.4848
75,0.533
76,0.8005
77,0.3567
78,0.348
79,0.5757
80,0.4078
81,0.4153
82,0.5686
83,0.4641
84,0.5222
85,0.5269
86,0.5435
87,0.3791
88,0.4248
89,0.7036
90,0.5779
91,0.6358
92,0.505
93,0.5675
94,0.4876
95,0.6691
96,0.4842
97,0.4021
98,0.5093
99,0.3538
100,0.4951
101,0.4315
102,0.5727
103,0.567
104,0.5326
105,0.4284
106,0.5569
107,0.4292
108,0.4351
109,0.5961
110,0.4361
111,0.5536
112,0.6067
113,0.7652
114,0.5006
115,0.5131
116,0.3383
117,0.7825
118,0.5147
119,0.6631
120,0.5013
121,0.6544
122,0.4338
123,0.3698
124,0.3817
125,0.5789
126,0.5443
127,0.707
128,0.5135
129,0.5633
130,0.6604
131,0.423
132,0.5153
133,0.3205
134,0.8738
135,0.4037
136,0.4601
137,0.6266
138,0.5506
139,0.4029
140,0.8157
141,0.4799
142,0.3865
143,0.6478
144,0.6085
145,0.3845
146,0.4598
147,0.5145
148,0.4174
149,0.3828
150,0.4992
151,0.2799
152,0.5184
153,0.3884
154,0.5716
155,0.4215
156,0.4181
157,0.6301
158,0.3259
159,0.4024
160,0.3802
161,0.3902
162,0.5304
163,0.4173
