,0
0,0.822
1,0.575
2,0.369
3,0.195
4,0.428
5,0.841
6,0.699
7,0.611
8,0.837
9,0.8
10,0.258
11,0.214
12,0.355
13,0.433
14,0.435
15,0.597
16,0.395
17,0.66
18,0.404
19,0.629
20,0.69
21,0.264
22,0.245
23,0.621
24,0.666
25,0.846
26,0.671
27,0.785
28,0.34
29,0.807
30,0.54
31,0.505
32,0.554
33,0.262
34,0.261
35,0.546
36,0.53
37,0.599
38,0.621
39,0.763
40,0.454
41,0.574
42,0.247
43,0.666
44,0.785
45,0.337
46,0.712
47,0.82
48,0.276
49,0.664
50,0.676
51,0.436
52,0.818
53,0.705
54,0.349
55,0.173
56,0.469
57,0.782
58,0.357
59,0.454
60,0.826
61,0.712
62,0.303
63,0.509
64,0.246
65,0.396
66,0.154
67,0.695
68,0.764
69,0.78
70,0.533
71,0.849
72,0.83
73,0.691
74,0.586
75,0.389
76,0.738
77,0.646
78,0.547
79,0.551
80,0.153
81,0.445
82,0.41
83,0.328
84,0.589
85,0.796
86,0.184
87,0.258
88,0.665
89,0.58
90,0.718
91,0.484
92,0.447
93,0.838
94,0.26
95,0.632
96,0.166
97,0.284
98,0.669
99,0.768
100,0.423
101,0.307
102,0.489
103,0.635
104,0.586
105,0.352
106,0.456
107,0.607
108,0.773
109,0.628
110,0.556
111,0.172
112,0.716
113,0.436
114,0.316
115,0.567
116,0.627
117,0.744
118,0.291
119,0.22
120,0.288
121,0.307
122,0.786
123,0.463
124,0.211
125,0.76
126,0.784
127,0.298
128,0.76
129,0.696
130,0.186
131,0.6
132,0.784
133,0.762
134,0.576
135,0.424
136,0.662
137,0.31
138,0.807
139,0.236
140,0.554
141,0.543
142,0.687
143,0.764
144,0.349
145,0.581
146,0.394
147,0.844
148,0.166
149,0.211
150,0.757
151,0.191
152,0.605
153,0.184
154,0.845
155,0.593
156,0.211
157,0.371
158,0.495
159,0.206
160,0.254
161,0.792
162,0.273
163,0.372
164,0.456
165,0.536
166,0.213
167,0.566
168,0.719
169,0.321
170,0.183
171,0.577
172,0.236
173,0.623
174,0.237
175,0.423
176,0.539
177,0.315
178,0.657
179,0.289
180,0.326
181,0.307
182,0.688
183,0.67
184,0.2
185,0.389
186,0.512
187,0.368
188,0.69
189,0.209
190,0.342
191,0.554
192,0.355
193,0.449
194,0.564
195,0.521
196,0.692
197,0.582
198,0.255
199,0.548
200,0.432
201,0.299
202,0.545
203,0.719
204,0.356
205,0.529
206,0.193
207,0.739
208,0.597
209,0.401
210,0.41
211,0.798
212,0.534
213,0.652
214,0.778
215,0.683
216,0.506
217,0.716
218,0.409
219,0.759
220,0.652
221,0.486
222,0.627
223,0.663
224,0.502
225,0.658
226,0.207
227,0.539
228,0.781
229,0.668
230,0.341
231,0.594
232,0.527
233,0.522
234,0.797
235,0.615
236,0.329
237,0.611
238,0.611
239,0.348
240,0.771
241,0.597
242,0.418
243,0.701
244,0.244
245,0.256
246,0.382
247,0.793
248,0.591
249,0.166
250,0.245
251,0.767
252,0.202
253,0.422
254,0.255
255,0.624
256,0.318
257,0.768
258,0.339
259,0.641
