,0
0,0.1279
1,0.0915
2,0.4211
3,0.2322
4,0.8082
5,0.6999
6,0.7786
7,0.3685
8,0.3911
9,0.1368
10,0.6261
11,0.1693
12,0.3279
13,0.3748
14,0.1895
15,0.3267
16,0.2263
17,0.6995
18,0.5284
19,0.428
20,0.1599
21,0.2997
22,0.4931
23,0.3976
24,0.4015
25,0.7559
26,0.363
27,0.5771
28,0.4944
29,0.1841
30,1.0066
31,0.3329
32,0.3485
33,0.7933
34,0.5563
35,0.3465
36,0.799
37,0.3532
38,0.6868
39,0.616
40,0.5484
41,0.5184
42,1.0987
43,0.4105
44,0.1961
45,0.1648
46,0.711
47,0.4578
48,0.2711
49,0.7733
50,0.1112
51,0.3437
52,0.8026
53,0.4825
54,0.3778
55,1.0719
56,0.741
57,0.4473
58,0.6975
59,1.0294
60,0.0803
61,0.5791
62,0.1838
63,0.2063
64,0.6683
65,0.4032
66,0.1533
67,0.6037
68,0.363
69,0.8703
70,0.3352
71,0.6749
72,0.3839
73,0.2284
74,0.4126
75,0.3401
76,0.6968
77,0.1762
78,0.3324
79,0.2985
80,0.8128
81,0.6085
82,0.4068
83,0.5101
84,0.5475
85,0.4521
86,0.2438
87,0.1978
88,0.3168
89,0.3631
90,0.1971
91,0.2158
92,0.3151
93,0.4894
94,0.1442
95,0.1272
96,0.8663
97,0.1949
98,0.186
99,0.3078
100,0.2344
101,0.2085
102,0.2306
103,0.3258
104,0.3247
105,0.3762
106,0.9028
107,0.3566
108,0.1055
109,0.5302
110,0.2641
111,0.601
112,0.5775
113,0.7033
114,0.4205
115,1.1688
116,0.5212
117,0.3249
118,0.4947
119,0.6402
120,0.2383
121,0.4356
122,0.2475
123,0.1735
124,0.7626
125,0.122
126,0.1745
127,0.3897
128,0.2667
129,0.4073
130,0.7046
131,0.4405
132,0.4219
133,0.6085
134,0.5257
135,0.1499
136,0.6691
137,0.6412
138,0.4004
139,0.5096
140,0.7521
141,0.2241
142,0.1397
143,0.2272
144,0.6657
145,0.3982
146,0.5109
147,0.4506
148,0.7025
149,0.8695
150,1.1223
151,0.6718
152,0.4768
153,0.5846
154,1.0013
155,0.0937
156,0.1902
157,0.4312
158,0.8035
159,0.4416
160,0.5108
161,0.3162
162,1.2988
163,0.3879
164,0.5434
165,0.8683
166,0.2896
167,0.5679
168,1.0599
169,0.552
170,0.6438
171,1.5341
172,0.7155
173,0.2409
174,0.3611
175,0.6133
176,0.5334
177,0.6344
178,0.2104
179,0.5965
180,0.5333
181,0.274
182,0.2274
183,0.9445
184,0.9228
185,0.2038
186,0.2374
187,0.9357
188,0.3508
189,1.2559
190,0.3588
191,0.1236
192,0.5663
193,0.7346
194,0.7749
195,0.7835
196,0.3367
197,0.3636
198,0.4251
199,0.6287
200,0.4199
201,0.3714
202,0.599
203,0.2195
204,0.5733
205,0.5795
206,0.1959
207,0.0946
208,0.4325
209,0.6133
210,0.446
211,0.4183
212,1.7399
213,0.5125
214,0.6593
215,0.4083
216,0.4257
217,0.1761
218,0.6614
219,0.552
220,0.4474
221,0.4744
222,0.2125
223,0.4325
224,0.8526
225,0.3213
226,0.4816
227,0.1949
228,0.2423
229,0.0946
230,0.7218
231,0.2417
232,0.1646
233,0.3309
234,0.2083
235,0.7045
236,0.6865
237,1.0829
238,0.9443
239,0.2613
240,1.6165
241,0.2851
242,0.3821
243,0.8194
244,0.2955
245,0.9989
246,0.5331
247,0.6572
248,0.2308
249,0.2159
250,0.5369
251,0.1728
252,0.2039
253,0.4382
254,0.3646
255,0.221
256,0.4781
257,0.4288
258,0.562
259,0.4235
260,0.4086
261,0.3203
262,0.2106
263,0.6832
264,0.1191
265,0.2322
266,0.5547
267,0.8846
268,1.2037
269,0.3123
270,0.3277
271,0.4531
272,0.2361
273,0.0851
274,0.3556
275,0.3699
276,0.4008
277,0.4742
278,0.6349
279,0.3173
280,0.4673
281,0.5228
282,0.1868
283,0.9979
284,1.0103
285,0.4281
286,0.5472
287,0.8276
288,0.5013
289,0.1901
290,1.1526
291,0.6769
292,0.3999
293,0.3909
294,0.3878
295,0.2116
296,0.3911
297,0.4349
298,0.9815
299,1.1098
300,0.1264
301,0.1101
302,0.5375
303,0.5617
304,0.1765
305,0.2281
306,0.3818
307,0.4122
308,0.3216
309,0.2604
310,0.2473
311,0.2386
312,0.1849
313,0.9197
314,0.1738
315,0.5866
316,0.3462
317,0.6014
318,0.5282
319,0.1726
320,0.2688
321,0.4266
322,0.2234
323,0.6052
324,0.645
325,0.1401
326,0.7177
327,0.6485
328,0.6033
329,0.5594
330,1.5618
331,0.6821
332,0.4496
333,0.639
334,0.3664
335,0.8717
336,0.1485
337,1.0016
338,1.0855
339,0.6095
340,0.7783
341,0.3268
342,0.3457
343,0.5845
344,0.6848
345,0.4252
346,0.6376
347,0.1783
348,1.2652
349,0.6411
350,0.4532
351,0.7355
352,0.5072
353,0.1372
354,0.4176
355,0.6825
356,0.5896
357,0.4812
358,0.3613
359,0.6546
360,0.3333
361,0.5478
362,0.2258
363,0.3413
364,0.3265
365,0.2844
366,0.4001
367,0.1745
368,0.4275
369,0.6248
370,0.3324
371,0.5301
372,0.4037
373,0.246
374,0.1536
375,0.3893
376,0.3602
377,0.2634
378,0.1942
379,1.6791
380,0.227
381,0.7579
382,0.2183
383,0.6344
384,0.633
385,0.1871
386,0.8944
387,0.5862
388,0.4879
389,0.2287
390,0.3647
391,0.3465
392,0.5078
393,0.2113
394,0.3998
395,0.4944
396,0.2109
397,0.7491
398,0.4013
399,0.4578
400,0.3299
401,0.2761
402,0.5312
403,0.711
404,0.7056
405,1.1683
406,0.1399
407,0.7485
408,0.3211
409,0.5237
410,0.7474
411,0.2417
412,0.2346
413,0.7179
414,0.3451
415,0.3453
416,0.6964
417,0.5326
418,0.5643
419,0.111
420,0.2519
421,1.5182
422,0.1125
423,0.6307
424,0.1819
425,0.1504
426,0.2511
427,0.4137
428,0.7953
429,0.4397
430,0.612
431,0.4003
432,0.3436
433,0.3504
434,0.2201
435,0.686
436,0.3432
437,0.7572
438,0.41
439,0.4405
440,0.2305
441,0.7314
442,0.2667
443,0.4154
444,0.2685
445,0.2468
446,0.2115
447,0.7538
448,0.6679
449,0.594
450,0.5375
451,0.9484
452,0.228
453,0.1804
454,0.2912
455,0.6978
456,0.3077
457,0.2759
458,0.424
459,0.7953
460,0.2585
461,1.0342
462,0.6652
463,0.277
464,0.8033
465,0.4966
466,0.4527
467,0.2809
468,0.3097
469,0.4234
470,0.4874
471,0.4157
472,0.7957
473,0.8824
474,0.3085
475,1.0809
476,0.6307
477,0.4697
478,0.6613
479,1.1616
480,0.2834
481,0.6087
482,0.3318
483,0.2003
484,0.5854
485,0.592
486,0.2704
487,0.1919
488,0.8029
489,0.2481
490,0.6955
491,0.3705
492,0.1547
493,0.5134
494,0.8321
495,0.3395
496,0.4242
497,0.6636
498,0.2503
499,0.3531
500,0.1427
501,0.7205
502,0.7724
503,0.2121
504,0.2855
505,0.3439
506,0.1945
507,0.4037
508,0.6249
509,0.209
510,0.6901
511,0.4413
512,0.2118
513,0.8553
514,0.3691
515,0.3914
516,0.2373
517,0.1019
518,0.3694
519,0.8766
520,0.8132
521,0.9365
522,0.4397
523,0.2449
524,0.6232
525,0.4514
526,0.3844
527,0.3782
528,1.4417
529,0.4685
530,0.4184
531,0.1783
532,0.1232
