,0
0,0.1279
1,0.1076
2,0.4211
3,0.2605
4,0.8082
5,0.6353
6,0.7786
7,0.3699
8,0.3911
9,0.1264
10,0.6261
11,0.2113
12,0.3279
13,0.4221
14,0.1895
15,0.3221
16,0.2263
17,0.7744
18,0.5284
19,0.4186
20,0.1599
21,0.3851
22,0.4931
23,0.4734
24,0.4015
25,0.7063
26,0.363
27,0.5979
28,0.4944
29,0.1539
30,1.0066
31,0.4023
32,0.3485
33,0.8441
34,0.5563
35,0.3498
36,0.799
37,0.304
38,0.6868
39,0.6165
40,0.5484
41,0.6506
42,1.0987
43,0.3972
44,0.1961
45,0.189
46,0.711
47,0.4559
48,0.2711
49,0.8529
50,0.1112
51,0.4183
52,0.8026
53,0.4956
54,0.3778
55,1.0644
56,0.741
57,0.5028
58,0.6975
59,1.0145
60,0.0803
61,0.6672
62,0.1838
63,0.2205
64,0.6683
65,0.359
66,0.1533
67,0.5436
68,0.363
69,0.9555
70,0.3352
71,0.642
72,0.3839
73,0.2771
74,0.4126
75,0.345
76,0.6968
77,0.1756
78,0.3324
79,0.2503
80,0.8128
81,0.6196
82,0.4068
83,0.5086
84,0.5475
85,0.5364
86,0.2438
87,0.1653
88,0.3168
89,0.395
90,0.1971
91,0.2268
92,0.3151
93,0.5921
94,0.1442
95,0.1323
96,0.8663
97,0.1821
98,0.186
99,0.3005
100,0.2344
101,0.2493
102,0.2306
103,0.3156
104,0.3247
105,0.4549
106,0.9028
107,0.3728
108,0.1055
109,0.5247
110,0.2641
111,0.676
112,0.5775
113,0.679
114,0.4205
115,1.1641
116,0.5212
117,0.4097
118,0.4947
119,0.7802
120,0.2383
121,0.4213
122,0.2475
123,0.1787
124,0.7626
125,0.1336
126,0.1745
127,0.4207
128,0.2667
129,0.424
130,0.7046
131,0.3935
132,0.4219
133,0.6046
134,0.5257
135,0.1606
136,0.6691
137,0.6943
138,0.4004
139,0.4918
140,0.7521
141,0.2171
142,0.1397
143,0.2041
144,0.6657
145,0.4435
146,0.5109
147,0.3569
148,0.7025
149,0.8411
150,1.1223
151,0.591
152,0.4768
153,0.5947
154,1.0013
155,0.1087
156,0.1902
157,0.4466
158,0.8035
159,0.3977
160,0.5108
161,0.3128
162,1.2988
163,0.442
164,0.5434
165,0.7809
166,0.2896
167,0.578
168,1.0599
169,0.5723
170,0.6438
171,1.5249
172,0.7155
173,0.2464
174,0.3611
175,0.5852
176,0.5334
177,0.5981
178,0.2104
179,0.6643
180,0.5333
181,0.2858
182,0.2274
183,1.007
184,0.9228
185,0.1935
186,0.2374
187,1.0986
188,0.3508
189,1.0902
190,0.3588
191,0.1232
192,0.5663
193,0.9018
194,0.7749
195,0.6262
196,0.3367
197,0.3549
198,0.4251
199,0.5078
200,0.4199
201,0.4183
202,0.599
203,0.2254
204,0.5733
205,0.5332
206,0.1959
207,0.1232
208,0.4325
209,0.681
210,0.446
211,0.377
212,1.7399
213,0.4769
214,0.6593
215,0.3395
216,0.4257
217,0.1951
218,0.6614
219,0.6129
220,0.4474
221,0.4886
222,0.2125
223,0.4148
224,0.8526
225,0.3036
226,0.4816
227,0.212
228,0.2423
229,0.1045
230,0.7218
231,0.2378
232,0.1646
233,0.2736
234,0.2083
235,0.7732
236,0.6865
237,1.3637
238,0.9443
239,0.3006
240,1.6165
241,0.323
242,0.3821
243,0.9109
244,0.2955
245,1.0495
246,0.5331
247,0.6935
248,0.2308
249,0.2376
250,0.5369
251,0.1584
252,0.2039
253,0.4131
254,0.3646
255,0.1994
256,0.4781
257,0.4241
258,0.562
259,0.4895
260,0.4086
261,0.2888
262,0.2106
263,0.8226
264,0.1191
265,0.2179
266,0.5547
267,0.8654
268,1.2037
269,0.2866
270,0.3277
271,0.4939
272,0.2361
273,0.0905
274,0.3556
275,0.4383
276,0.4008
277,0.4582
278,0.6349
279,0.319
280,0.4673
281,0.5899
282,0.1868
283,1.0129
284,1.0103
285,0.4665
286,0.5472
287,0.6659
288,0.5013
289,0.1629
290,1.1526
291,0.7661
292,0.3999
293,0.3985
294,0.3878
295,0.2197
296,0.3911
297,0.4312
298,0.9815
299,0.9909
300,0.1264
301,0.102
302,0.5375
303,0.6588
304,0.1765
305,0.1822
306,0.3818
307,0.3144
308,0.3216
309,0.2614
310,0.2473
311,0.255
312,0.1849
313,0.898
314,0.1738
315,0.5833
316,0.3462
317,0.6506
318,0.5282
319,0.174
320,0.2688
321,0.5092
322,0.2234
323,0.6145
324,0.645
325,0.1456
326,0.7177
327,0.5916
328,0.6033
329,0.5595
330,1.5618
331,0.6418
332,0.4496
333,0.6518
334,0.3664
335,0.9423
336,0.1485
337,0.9044
338,1.0855
339,0.6007
340,0.7783
341,0.297
342,0.3457
343,0.6163
344,0.6848
345,0.4078
346,0.6376
347,0.2069
348,1.2652
349,0.5703
350,0.4532
351,0.7891
352,0.5072
353,0.1349
354,0.4176
355,0.6426
356,0.5896
357,0.4084
358,0.3613
359,0.6326
360,0.3333
361,0.4824
362,0.2258
363,0.3965
364,0.3265
365,0.2818
366,0.4001
367,0.221
368,0.4275
369,0.5786
370,0.3324
371,0.5217
372,0.4037
373,0.2936
374,0.1536
375,0.3989
376,0.3602
377,0.1993
378,0.1942
379,1.4461
380,0.227
381,0.8029
382,0.2183
383,0.7636
384,0.633
385,0.1826
386,0.8944
387,0.6193
388,0.4879
389,0.2766
390,0.3647
391,0.341
392,0.5078
393,0.1818
394,0.3998
395,0.5432
396,0.2109
397,0.8012
398,0.4013
399,0.4165
400,0.3299
401,0.2152
402,0.5312
403,0.695
404,0.7056
405,1.0579
406,0.1399
407,0.9422
408,0.3211
409,0.5427
410,0.7474
411,0.2378
412,0.2346
413,0.7455
414,0.3451
415,0.3919
416,0.6964
417,0.4089
418,0.5643
419,0.1047
420,0.2519
421,1.4921
422,0.1125
423,0.5844
424,0.1819
425,0.169
426,0.2511
427,0.32
428,0.7953
429,0.3993
430,0.612
431,0.4367
432,0.3436
433,0.3746
434,0.2201
435,0.6867
436,0.3432
437,0.7087
438,0.41
439,0.4517
440,0.2305
441,0.7898
442,0.2667
443,0.4588
444,0.2685
445,0.2783
446,0.2115
447,0.8328
448,0.6679
449,0.4959
450,0.5375
451,0.8649
452,0.228
453,0.211
454,0.2912
455,0.6615
456,0.3077
457,0.2682
458,0.424
459,0.7288
460,0.2585
461,1.1268
462,0.6652
463,0.2521
464,0.8033
465,0.4979
466,0.4527
467,0.312
468,0.3097
469,0.4001
470,0.4874
471,0.429
472,0.7957
473,0.7318
474,0.3085
475,1.0354
476,0.6307
477,0.4481
478,0.6613
479,1.1046
480,0.2834
481,0.6277
482,0.3318
483,0.1802
484,0.5854
485,0.7251
486,0.2704
487,0.23
488,0.8029
489,0.2169
490,0.6955
491,0.3252
492,0.1547
493,0.538
494,0.8321
495,0.4209
496,0.4242
497,0.6229
498,0.2503
499,0.307
500,0.1427
501,0.6084
502,0.7724
503,0.1916
504,0.2855
505,0.3393
506,0.1945
507,0.4491
508,0.6249
509,0.219
510,0.6901
511,0.5029
512,0.2118
513,0.7969
514,0.3691
515,0.488
516,0.2373
517,0.0889
518,0.3694
519,0.7986
520,0.8132
521,1.1443
522,0.4397
523,0.2638
524,0.6232
525,0.5331
526,0.3844
527,0.3614
528,1.4417
529,0.5119
530,0.4184
531,0.1698
532,0.1232
533,0.6178
534,0.4246
535,1.2503
536,0.3831
537,0.4802
538,0.3229
539,0.332
540,0.1296
541,0.0886
542,0.3053
543,0.8286
544,0.833
545,0.7814
546,0.3506
547,0.215
548,0.2946
549,0.9994
550,0.7797
551,0.1339
552,0.4322
553,0.7315
554,0.2173
555,1.8504
556,0.8783
557,0.6775
558,0.2638
559,0.9304
560,1.6261
561,0.763
562,0.2727
563,0.1718
564,0.2651
565,0.8749
566,0.4598
567,1.101
568,0.1725
569,0.6322
570,0.4692
571,1.0198
572,0.4841
573,0.7436
574,0.4733
575,0.2506
576,0.4667
577,0.2656
578,0.2456
579,0.7735
580,0.2884
581,0.8238
582,0.5215
583,0.2865
584,0.0878
585,0.3434
586,0.443
587,0.7843
588,0.7304
589,0.8211
590,0.2725
591,0.2614
592,0.2176
593,0.3398
594,0.6017
595,0.4712
596,0.2239
597,0.5402
598,0.1403
599,1.0105
600,0.5951
601,0.7083
602,0.3932
603,0.7608
604,0.2493
605,0.3624
606,0.4552
607,0.4089
