,0
0,0.454
1,0.3802
2,0.534
3,0.701
4,0.463
5,0.4091
6,0.403
7,0.5049
8,0.508
9,0.4261
10,0.446
11,0.4968
12,0.427
13,0.5571
14,0.492
15,0.5384
16,0.556
17,0.5906
18,0.638
19,0.3581
20,0.598
21,0.4217
22,0.508
23,0.4265
24,0.441
25,0.5086
26,0.386
27,0.3966
28,0.503
29,0.3694
30,0.561
31,0.466
32,0.429
33,0.4862
34,0.627
35,0.4194
36,0.504
37,0.494
38,0.414
39,0.4811
40,0.504
41,0.5665
42,0.41
43,0.4298
44,0.486
45,0.5735
46,0.454
47,0.4168
48,0.53
49,0.5807
50,0.396
51,0.5135
52,0.471
53,0.6002
54,0.622
55,0.5257
56,0.432
57,0.6174
58,0.417
59,0.441
60,0.62
61,0.6706
62,0.536
63,0.619
64,0.543
65,0.4868
66,0.369
67,0.5121
68,0.612
69,0.687
70,0.591
71,0.4223
72,0.605
73,0.5612
74,0.621
75,0.4265
76,0.528
77,0.4668
78,0.387
79,0.5259
80,0.459
81,0.5332
82,0.632
83,0.3987
84,0.407
85,0.6144
86,0.372
87,0.4929
88,0.488
89,0.5532
90,0.407
91,0.6512
92,0.61
93,0.6363
94,0.548
95,0.6516
96,0.467
97,0.4591
98,0.612
99,0.3917
100,0.425
101,0.405
102,0.451
103,0.5686
104,0.481
105,0.3493
106,0.371
107,0.5067
108,0.616
109,0.6687
110,0.517
111,0.5336
112,0.447
113,0.6135
114,0.508
115,0.5749
116,0.473
117,0.4983
118,0.366
119,0.7007
120,0.38
121,0.6414
122,0.495
123,0.5296
124,0.435
125,0.4742
126,0.57
127,0.6588
128,0.572
129,0.5454
130,0.398
131,0.6576
132,0.397
133,0.3796
134,0.586
135,0.4861
136,0.492
137,0.5784
138,0.489
139,0.5353
140,0.592
141,0.4703
142,0.369
143,0.4796
144,0.616
145,0.498
146,0.423
147,0.5113
148,0.572
149,0.4048
150,0.623
151,0.4803
152,0.412
153,0.4856
154,0.611
155,0.4245
156,0.574
157,0.6287
158,0.489
159,0.4099
160,0.556
161,0.5325
162,0.441
163,0.5412
164,0.398
165,0.418
166,0.479
167,0.5952
168,0.372
169,0.5015
170,0.418
171,0.6328
172,0.425
173,0.6686
174,0.635
175,0.4904
176,0.524
177,0.3621
178,0.625
179,0.6837
180,0.643
181,0.4704
182,0.355
183,0.523
184,0.474
185,0.3843
186,0.513
187,0.4117
188,0.535
189,0.3554
190,0.465
191,0.5046
192,0.461
193,0.4993
194,0.539
195,0.4578
196,0.447
197,0.6341
198,0.517
199,0.4081
200,0.367
201,0.586
202,0.58
203,0.4069
204,0.439
205,0.5269
206,0.368
207,0.5808
208,0.439
209,0.5822
210,0.43
211,0.5053
212,0.448
213,0.5625
214,0.64
215,0.6193
216,0.356
217,0.3708
218,0.625
219,0.5817
220,0.475
221,0.4377
222,0.376
223,0.5437
224,0.623
225,0.4833
226,0.503
227,0.5818
228,0.392
229,0.5068
230,0.371
231,0.4564
232,0.598
233,0.4132
234,0.552
235,0.3541
236,0.519
237,0.6955
238,0.613
239,0.5961
240,0.379
241,0.5887
242,0.41
243,0.3674
244,0.634
245,0.5833
246,0.554
247,0.4372
248,0.378
249,0.6115
250,0.52
251,0.4286
252,0.584
253,0.5288
254,0.614
255,0.453
256,0.541
257,0.5482
258,0.466
259,0.4623
260,0.438
261,0.5876
262,0.599
263,0.4019
264,0.476
265,0.6337
266,0.41
267,0.6285
268,0.468
269,0.5898
270,0.381
271,0.5564
272,0.385
273,0.6914
274,0.538
275,0.6484
276,0.438
277,0.5178
278,0.405
279,0.3873
280,0.532
281,0.3836
282,0.486
283,0.4624
284,0.432
285,0.3547
286,0.518
287,0.6393
288,0.588
289,0.5431
290,0.637
291,0.4377
292,0.351
293,0.4845
294,0.61
295,0.4033
296,0.573
297,0.4124
298,0.448
299,0.5373
300,0.54
301,0.473
302,0.576
303,0.3886
304,0.516
305,0.5913
306,0.371
307,0.6472
308,0.383
309,0.6327
310,0.5
311,0.4429
312,0.509
313,0.3896
314,0.529
315,0.5161
316,0.561
317,0.551
318,0.462
319,0.54
320,0.434
321,0.4639
322,0.365
323,0.4146
324,0.415
325,0.3732
326,0.374
327,0.6791
328,0.421
329,0.6222
330,0.405
331,0.5722
332,0.451
333,0.3765
334,0.356
335,0.5727
336,0.617
337,0.5552
338,0.425
339,0.4539
340,0.619
341,0.4793
342,0.388
343,0.5775
344,0.374
345,0.5059
346,0.591
347,0.4348
348,0.44
349,0.402
350,0.412
351,0.5829
352,0.567
353,0.4704
354,0.401
355,0.5919
356,0.582
357,0.4471
358,0.594
359,0.4936
360,0.639
361,0.3463
362,0.437
363,0.4841
364,0.608
365,0.707
366,0.44
367,0.4103
368,0.635
369,0.647
370,0.629
371,0.5637
372,0.544
373,0.431
374,0.352
375,0.3803
376,0.542
377,0.587
378,0.543
379,0.5466
380,0.434
381,0.5146
382,0.564
383,0.4965
384,0.617
385,0.6024
386,0.593
387,0.5572
388,0.632
389,0.7113
390,0.575
391,0.4157
392,0.573
393,0.3837
394,0.441
395,0.497
396,0.472
397,0.4111
398,0.522
399,0.4317
400,0.645
401,0.4094
402,0.561
403,0.6479
404,0.427
405,0.5347
406,0.432
407,0.3719
408,0.608
409,0.6279
410,0.433
411,0.4771
412,0.591
413,0.4046
414,0.409
415,0.3224
416,0.503
417,0.5232
418,0.56
419,0.5977
420,0.41
421,0.561
422,0.46
423,0.6145
424,0.403
425,0.4218
426,0.624
427,0.3601
428,0.473
429,0.5642
430,0.461
431,0.5541
432,0.469
433,0.4914
434,0.566
435,0.5137
436,0.416
437,0.3898
438,0.581
439,0.5506
440,0.502
441,0.6741
442,0.559
443,0.4383
444,0.47
445,0.5043
446,0.535
447,0.5566
448,0.613
449,0.3569
450,0.595
451,0.3989
452,0.375
453,0.5019
454,0.574
455,0.7059
456,0.396
457,0.6731
458,0.629
459,0.4719
460,0.609
461,0.4737
462,0.625
463,0.5112
464,0.392
465,0.4881
466,0.389
467,0.5721
468,0.485
469,0.5418
470,0.438
471,0.3231
472,0.461
473,0.4665
474,0.369
475,0.4528
476,0.495
477,0.573
478,0.491
479,0.4569
480,0.44
481,0.4133
482,0.59
483,0.5751
484,0.592
485,0.4615
486,0.623
487,0.4544
488,0.445
489,0.3765
490,0.643
491,0.4616
492,0.583
493,0.515
494,0.606
495,0.3211
496,0.569
497,0.5405
498,0.42
499,0.4983
500,0.455
501,0.631
502,0.433
