,0
0,0.1252
1,0.101
2,0.3677
3,0.2421
4,0.8211
5,0.6693
6,0.6797
7,0.4664
8,0.3633
9,0.1732
10,0.6126
11,0.1826
12,0.3431
13,0.3638
14,0.2024
15,0.2692
16,0.2031
17,0.5705
18,0.5195
19,0.5515
20,0.1724
21,0.3621
22,0.44
23,0.5309
24,0.3732
25,0.6856
26,0.3906
27,0.689
28,0.4467
29,0.1807
30,1.0527
31,0.4304
32,0.3365
33,0.8644
34,0.5755
35,0.3415
36,0.7318
37,0.3362
38,0.6054
39,0.6089
40,0.5191
41,0.6056
42,1.0244
43,0.3266
44,0.192
45,0.1739
46,0.6696
47,0.388
48,0.2788
49,0.9475
50,0.1235
51,0.4159
52,0.7912
53,0.4618
54,0.4404
55,1.0384
56,0.688
57,0.3962
58,0.6582
59,0.8971
60,0.0938
61,0.6283
62,0.2147
63,0.2216
64,0.6954
65,0.3594
66,0.1555
67,0.6535
68,0.3969
69,0.7103
70,0.3471
71,0.7612
72,0.3373
73,0.2232
74,0.3716
75,0.273
76,0.6262
77,0.2041
78,0.325
79,0.3026
80,0.8878
81,0.6437
82,0.381
83,0.4616
84,0.4822
85,0.6139
86,0.2392
87,0.1519
88,0.2891
89,0.4916
90,0.1754
91,0.2379
92,0.3096
93,0.5335
94,0.1353
95,0.0987
96,0.7696
97,0.1777
98,0.2076
99,0.3526
100,0.2197
101,0.2703
102,0.2652
103,0.3134
104,0.3054
105,0.3903
106,0.9184
107,0.4273
108,0.1203
109,0.5723
110,0.2778
111,0.7305
112,0.644
113,0.7942
114,0.4634
115,1.1205
116,0.5084
117,0.393
118,0.5441
119,0.845
120,0.2777
121,0.3698
122,0.2844
123,0.2073
124,0.8728
125,0.1421
126,0.1773
127,0.3935
128,0.2957
129,0.3457
130,0.716
131,0.3652
132,0.4812
133,0.4838
134,0.4903
135,0.194
136,0.5903
137,0.7991
138,0.3989
139,0.6449
140,0.6867
141,0.2511
142,0.1632
143,0.1934
144,0.7196
145,0.4276
146,0.4685
147,0.3536
148,0.6314
149,0.8511
150,1.276
151,0.612
152,0.4198
153,0.5462
154,0.9001
155,0.1149
156,0.2048
157,0.37
158,0.8902
159,0.5103
160,0.5468
161,0.2971
162,1.1743
163,0.4456
164,0.4954
165,0.7117
166,0.2872
167,0.5623
168,1.0462
169,0.4947
170,0.5755
171,1.3024
172,0.6324
173,0.1845
174,0.325
175,0.6465
176,0.5194
177,0.7098
178,0.1959
179,0.5811
180,0.5287
181,0.3504
182,0.2139
183,0.8836
184,0.8301
185,0.2124
186,0.2636
187,0.9914
188,0.3998
189,1.6104
190,0.344
191,0.1099
192,0.6449
193,0.7663
194,0.7499
195,0.7531
196,0.359
197,0.3422
198,0.4463
199,0.7178
200,0.3763
201,0.2832
202,0.6411
203,0.2158
204,0.535
205,0.633
206,0.2109
207,0.1022
208,0.437
209,0.6043
210,0.4381
211,0.2945
212,1.7007
213,0.6492
214,0.7202
215,0.4915
216,0.3956
217,0.1613
218,0.7326
219,0.4686
220,0.4494
221,0.4667
222,0.2429
223,0.4459
224,0.7463
225,0.2861
226,0.5157
227,0.1755
228,0.2605
229,0.1027
230,0.8304
231,0.2566
232,0.1438
233,0.3257
234,0.216
235,0.6493
236,0.7038
237,1.2934
238,0.845
239,0.294
240,1.8938
241,0.2938
242,0.3908
243,0.8107
244,0.3027
245,1.0115
246,0.5195
247,0.6134
248,0.2156
249,0.2133
250,0.5163
251,0.1897
252,0.2247
253,0.3701
254,0.3436
255,0.2003
256,0.4516
257,0.4549
258,0.4903
259,0.3652
260,0.3909
261,0.3
262,0.2196
263,0.8036
264,0.1272
265,0.2327
266,0.551
267,0.9896
268,1.281
269,0.3186
270,0.3324
271,0.4094
272,0.2112
273,0.0875
274,0.4135
275,0.4549
276,0.4569
277,0.5065
278,0.6779
279,0.3133
280,0.4713
281,0.6493
282,0.1946
283,0.9043
284,0.9313
285,0.4118
286,0.567
287,0.8834
288,0.5465
289,0.1544
290,1.1994
291,0.6508
292,0.3789
293,0.4422
294,0.4505
295,0.1792
296,0.3635
297,0.3465
298,1.0682
299,1.1018
300,0.1461
301,0.1358
302,0.5827
303,0.6781
304,0.1683
305,0.1936
306,0.3324
307,0.421
308,0.3058
309,0.24
310,0.2323
311,0.215
312,0.1991
313,0.9767
314,0.2017
315,0.5246
316,0.3376
317,0.6668
318,0.5326
319,0.2003
320,0.3013
321,0.4705
322,0.2099
323,0.6852
324,0.646
325,0.1238
326,0.724
327,0.7479
328,0.5967
329,0.5582
330,1.7903
331,0.8468
332,0.4594
333,0.7178
334,0.4168
335,0.8827
336,0.1481
337,0.9322
338,0.9865
339,0.5539
340,0.9138
341,0.2966
342,0.3498
343,0.5319
344,0.5959
345,0.4798
346,0.7168
347,0.2245
348,1.2363
349,0.8208
350,0.4602
351,0.9773
352,0.5071
353,0.1459
354,0.4189
355,0.6708
356,0.5912
357,0.3604
358,0.4124
359,0.7212
360,0.2985
361,0.6167
362,0.2177
363,0.38
364,0.3356
365,0.2697
366,0.4012
367,0.1746
368,0.4892
369,0.6825
370,0.3303
371,0.486
372,0.3998
373,0.3227
374,0.1533
375,0.4015
376,0.3674
377,0.2607
378,0.2162
379,1.2002
380,0.2097
381,0.8242
382,0.2492
383,0.6564
384,0.655
385,0.2307
386,0.8987
387,0.6686
388,0.5098
389,0.2808
390,0.319
391,0.3256
392,0.4721
393,0.2111
394,0.4582
395,0.5091
396,0.2013
397,0.9859
398,0.3537
399,0.607
400,0.3238
401,0.2856
402,0.6213
403,0.747
404,0.6811
405,1.1882
406,0.1281
407,0.7329
408,0.3259
409,0.6368
410,0.8325
411,0.2714
412,0.2175
413,0.648
414,0.3656
415,0.3954
416,0.6293
417,0.5484
418,0.5033
419,0.0909
420,0.2329
421,1.3864
422,0.1215
423,0.7263
424,0.2045
425,0.1778
426,0.2265
427,0.4099
428,0.8022
429,0.4561
430,0.5851
431,0.5347
432,0.3959
433,0.3614
434,0.2022
435,0.8456
436,0.3803
437,0.7361
438,0.4773
439,0.4501
440,0.2445
441,0.8662
442,0.2547
443,0.4204
444,0.248
445,0.2408
446,0.1846
447,0.7218
448,0.6054
449,0.5647
450,0.5155
451,0.7898
452,0.2526
453,0.1901
454,0.3112
455,0.5721
456,0.2779
457,0.3218
458,0.489
459,0.8789
460,0.2999
461,1.1505
462,0.596
463,0.2749
464,0.9371
465,0.5104
466,0.4791
467,0.296
468,0.3461
469,0.3935
470,0.5055
471,0.4523
472,0.8085
473,0.6352
474,0.2795
475,1.116
476,0.7245
477,0.3529
478,0.7197
479,1.1129
480,0.2566
481,0.7277
482,0.2951
483,0.1931
484,0.5474
485,0.6662
486,0.305
487,0.2273
488,0.7182
489,0.2944
490,0.6933
491,0.3435
492,0.1718
493,0.4604
494,0.7693
495,0.3588
496,0.438
497,0.6153
498,0.2211
499,0.2997
500,0.1607
501,0.5645
502,0.7268
503,0.2546
504,0.2889
505,0.3865
506,0.1957
507,0.3893
508,0.6098
509,0.2437
510,0.789
511,0.5708
512,0.222
513,0.6647
514,0.3587
515,0.5186
516,0.2183
517,0.1136
518,0.3486
519,0.9972
520,0.7647
521,0.984
522,0.4767
523,0.2569
524,0.6483
525,0.4701
526,0.4121
527,0.3426
528,1.2963
529,0.5289
530,0.4363
531,0.1722
532,0.1414
533,0.6662
534,0.4413
535,1.1995
536,0.3525
537,0.4228
538,0.2905
539,0.3486
540,0.1378
541,0.0885
542,0.2981
543,0.8002
544,0.7254
545,1.0805
546,0.4111
547,0.2554
548,0.2924
549,0.8461
550,0.7432
551,0.1594
552,0.4128
553,0.7787
554,0.2284
555,1.4279
556,0.9746
557,0.6676
558,0.2481
559,0.8651
560,1.5003
561,0.9041
562,0.2669
563,0.1724
564,0.304
565,0.8346
566,0.443
567,1.0953
568,0.1984
569,0.6603
570,0.429
571,0.8532
572,0.427
573,0.5998
574,0.4798
575,0.2182
576,0.5393
577,0.2646
578,0.2518
579,0.7217
580,0.2572
581,0.7468
582,0.5062
