,0
0,0.5115
1,0.3807
2,0.4318
3,0.4812
4,0.4295
5,0.3103
6,0.4302
7,0.3141
8,0.3192
9,0.588
10,0.4387
11,0.5087
12,0.3721
13,0.5411
14,0.2972
15,0.5105
16,0.386
17,0.5841
18,0.6124
19,0.5238
20,0.3721
21,0.4267
22,0.462
23,0.3802
24,0.5829
25,0.5917
26,0.369
27,0.3388
28,0.5144
29,0.5274
30,0.5051
31,0.4987
32,0.4077
33,0.4996
34,0.347
35,0.4061
36,0.3799
37,0.5512
38,0.4296
39,0.4514
40,0.575
41,0.701
42,0.3196
43,0.4037
44,0.5667
45,0.601
46,0.6531
47,0.606
48,0.3967
49,0.5528
50,0.2966
51,0.5353
52,0.4539
53,0.5019
54,0.2784
55,0.5322
56,0.6791
57,0.6214
58,0.4031
59,0.4144
60,0.4012
61,0.6368
62,0.43
63,0.7591
64,0.5497
65,0.5091
66,0.5096
67,0.6253
68,0.4379
69,0.709
70,0.333
71,0.3839
72,0.6368
73,0.7545
74,0.4605
75,0.533
76,0.7418
77,0.3567
78,0.4251
79,0.5757
80,0.4349
81,0.4153
82,0.6865
83,0.4641
84,0.5633
85,0.5269
86,0.7031
87,0.3791
88,0.5238
89,0.7036
90,0.5652
91,0.6358
92,0.5365
93,0.5675
94,0.3952
95,0.6691
96,0.4416
97,0.4021
98,0.5328
99,0.3538
100,0.4409
101,0.4315
102,0.5937
103,0.567
104,0.5641
105,0.4284
106,0.5881
107,0.4292
108,0.3633
109,0.5961
110,0.438
111,0.5536
112,0.5636
113,0.7652
114,0.4978
115,0.5131
116,0.3771
117,0.7825
118,0.5105
119,0.6631
120,0.4294
121,0.6544
122,0.3979
123,0.3698
124,0.3861
125,0.5789
126,0.429
127,0.707
128,0.5504
129,0.5633
130,0.6213
131,0.423
132,0.5071
133,0.3205
134,0.7573
135,0.4037
136,0.3971
137,0.6266
138,0.5349
139,0.4029
140,0.7707
141,0.4799
142,0.4476
143,0.6478
144,0.5996
145,0.3845
146,0.4662
147,0.5145
148,0.4386
149,0.3828
150,0.5974
151,0.2799
152,0.5019
153,0.3884
154,0.6141
155,0.4215
156,0.35
157,0.6301
158,0.3236
159,0.4024
160,0.3922
161,0.3902
162,0.515
163,0.4173
164,0.6311
165,0.3952
166,0.359
167,0.5258
168,0.5625
169,0.4658
170,0.3789
171,0.774
172,0.3296
173,0.6498
174,0.3939
175,0.5522
176,0.4534
177,0.4151
178,0.4013
179,0.4773
180,0.2939
181,0.6132
182,0.4753
183,0.4147
184,0.5532
185,0.2557
186,0.3253
187,0.4661
188,0.5293
189,0.3631
190,0.3637
191,0.5051
192,0.5833
193,0.4205
194,0.5211
195,0.4845
196,0.4747
197,0.6687
198,0.6537
199,0.3669
200,0.3308
201,0.6725
202,0.5131
203,0.2554
204,0.4708
205,0.598
206,0.5542
207,0.3785
208,0.5483
209,0.5558
210,0.4222
211,0.5749
212,0.5688
213,0.6004
214,0.31
215,0.4586
216,0.4038
217,0.2374
218,0.5214
219,0.5535
220,0.4202
221,0.4933
222,0.4975
223,0.4878
224,0.5418
225,0.5231
226,0.5389
227,0.5203
228,0.6522
229,0.4203
230,0.5448
231,0.4521
232,0.5665
233,0.3965
234,0.4008
235,0.2318
236,0.3593
237,0.7931
238,0.4548
239,0.5082
240,0.6154
241,0.7183
242,0.3977
243,0.3608
244,0.6415
245,0.9615
246,0.3534
247,0.4148
248,0.6454
249,0.8252
250,0.3261
251,0.3021
252,0.3108
253,0.5295
254,0.5234
255,0.3468
256,0.5065
257,0.5582
258,0.386
259,0.4379
260,0.4147
261,0.6516
262,0.5481
263,0.4049
264,0.5031
265,0.4696
266,0.5032
267,0.5593
268,0.6445
269,0.7628
270,0.5837
271,0.533
272,0.4529
273,0.6799
274,0.4393
275,0.6577
276,0.3977
277,0.6879
278,0.3865
279,0.3935
280,0.2971
281,0.425
282,0.417
283,0.5522
284,0.4923
285,0.3665
286,0.7817
287,0.5341
288,0.4387
289,0.6012
290,0.492
291,0.6102
292,0.6119
293,0.3665
294,0.2745
295,0.2543
296,0.6258
297,0.3401
298,0.3518
299,0.5038
300,0.7118
301,0.5491
302,0.5869
303,0.3207
304,0.3385
305,0.6838
306,0.4279
307,0.497
308,0.2943
309,0.5871
310,0.8456
311,0.4161
312,0.6108
313,0.4732
314,0.7097
315,0.5924
316,0.6001
317,0.4543
318,0.5672
319,0.5313
320,0.5682
321,0.5889
322,0.6258
323,0.3229
324,0.4131
325,0.2944
326,0.3049
327,0.779
328,0.3945
329,0.4802
330,0.6371
331,0.4535
332,0.5058
333,0.4025
334,0.4627
335,0.7769
336,0.4575
337,0.501
338,0.4926
339,0.2726
340,0.604
341,0.5781
342,0.3983
343,0.5379
344,0.4491
345,0.4172
346,0.5089
347,0.3848
348,0.3028
349,0.257
350,0.3653
351,0.509
352,0.5105
353,0.5854
354,0.7802
355,0.5289
356,0.4736
357,0.4767
358,0.6933
359,0.6339
360,0.5367
361,0.3383
362,0.4649
363,0.5863
364,0.5377
365,0.7564
366,0.4345
367,0.5652
368,0.4572
369,0.7131
370,0.4297
371,0.5351
372,0.4041
373,0.651
374,0.4141
375,0.3333
376,0.3858
377,0.6217
378,0.6519
379,0.6429
380,0.6165
381,0.769
382,0.4878
383,0.3291
384,0.721
385,0.6958
386,0.7469
387,0.4944
388,0.7368
389,0.9703
390,0.5023
391,0.5271
392,0.575
393,0.4204
394,0.437
395,0.4679
396,0.6607
397,0.5101
398,0.5525
399,0.3235
400,0.9136
401,0.3448
402,0.8312
403,0.4985
404,0.3374
405,0.6302
406,0.4148
407,0.3533
408,0.664
409,0.836
410,0.4794
411,0.5107
412,0.6341
413,0.4799
