,0
0,0.2343
1,0.148
2,0.4157
3,0.2298
4,0.71
5,0.5914
6,0.7764
7,0.4778
8,0.4232
9,0.1618
10,0.7498
11,0.168
12,0.3702
13,0.3383
14,0.2714
15,0.2474
16,0.2341
17,0.832
18,0.5491
19,0.5329
20,0.2697
21,0.2954
22,0.3642
23,0.5127
24,0.3839
25,0.8587
26,0.3033
27,0.7029
28,0.4117
29,0.2402
30,1.0744
31,0.2605
32,0.3592
33,0.5677
34,0.2911
35,0.388
36,0.6538
37,0.3868
38,0.6371
39,0.6059
40,0.5126
41,0.4201
42,0.9887
43,0.3186
44,0.1908
45,0.2023
46,0.7304
47,0.3356
48,0.3662
49,0.6978
50,0.1385
51,0.4422
52,0.8289
53,0.5328
54,0.5251
55,0.8652
56,0.8419
57,0.4629
58,0.6285
59,0.7004
60,0.1307
61,0.4577
62,0.3223
63,0.184
64,0.7659
65,0.3173
66,0.1337
67,0.5725
68,0.561
69,0.4534
70,0.3937
71,0.4306
72,0.4091
73,0.1446
74,0.3376
75,0.3467
76,0.7709
77,0.1471
78,0.3655
79,0.2967
80,0.8044
81,0.7905
82,0.484
83,0.6848
84,0.529
85,0.6121
86,0.2072
87,0.2786
88,0.4205
89,0.4681
90,0.1947
91,0.2287
92,0.3385
93,0.5234
94,0.1358
95,0.1351
96,0.5446
97,0.2378
98,0.376
99,0.3676
100,0.2666
101,0.2295
102,0.3088
103,0.4451
104,0.4175
105,0.3398
106,0.6966
107,0.4153
108,0.1815
109,0.5414
110,0.3831
111,0.8472
112,0.8232
113,0.9023
114,0.4157
115,1.1901
116,0.3729
117,0.4267
118,0.5942
119,0.7088
120,0.3276
121,0.274
122,0.2275
123,0.1815
124,0.7709
125,0.1973
126,0.141
127,0.3701
128,0.3529
129,0.3891
130,0.7017
131,0.3981
132,0.2733
133,0.6142
134,0.6444
135,0.2325
136,0.4342
137,0.6057
138,0.3469
139,0.7569
140,0.746
141,0.2143
142,0.1849
143,0.295
144,0.5657
145,0.3892
146,0.2951
147,0.4611
148,0.7777
149,0.9441
150,0.8997
151,0.7505
152,0.5929
153,0.6556
154,0.8036
155,0.1787
156,0.1823
157,0.3291
158,0.6843
159,0.4019
160,0.5376
161,0.4284
162,1.2991
163,0.4566
164,0.6012
165,0.9318
166,0.2416
167,0.5922
168,0.8024
169,0.4518
170,0.7016
171,1.2979
172,0.5312
173,0.1936
174,0.2705
175,0.7952
176,0.5531
177,0.5404
178,0.1645
179,0.4865
180,0.4128
181,0.3493
182,0.252
183,0.8674
184,0.653
185,0.1466
186,0.2086
187,0.9569
188,0.4268
189,1.0675
190,0.4658
191,0.1398
192,0.3742
193,0.7902
194,0.8525
195,0.7734
196,0.2873
197,0.2988
198,0.4686
199,0.6973
200,0.5229
201,0.3268
202,0.4818
203,0.3058
204,0.559
205,0.5719
206,0.2516
207,0.1195
208,0.6214
