,0
0,0.5115
1,0.3672
2,0.4318
3,0.4887
4,0.4295
5,0.3252
6,0.4302
7,0.3408
8,0.3192
9,0.5275
10,0.4387
11,0.4948
12,0.3721
13,0.6226
14,0.2972
15,0.5493
16,0.386
17,0.523
18,0.6124
19,0.4656
20,0.3721
21,0.3966
22,0.462
23,0.4013
24,0.5829
25,0.527
26,0.369
27,0.3338
28,0.5144
29,0.5059
30,0.5051
31,0.5385
32,0.4077
33,0.5288
34,0.347
35,0.46
36,0.3799
37,0.5175
38,0.4296
39,0.4076
40,0.575
41,0.66
42,0.3196
43,0.4289
44,0.5667
45,0.55
46,0.6531
47,0.5585
48,0.3967
49,0.5119
50,0.2966
51,0.5514
52,0.4539
53,0.5306
54,0.2784
55,0.5824
56,0.6791
57,0.5959
58,0.4031
59,0.3887
60,0.4012
61,0.6365
62,0.43
63,0.6986
64,0.5497
65,0.5027
66,0.5096
67,0.647
68,0.4379
69,0.6859
70,0.333
71,0.4216
72,0.6368
73,0.7547
74,0.4605
75,0.492
76,0.7418
77,0.3204
78,0.4251
79,0.5209
80,0.4349
81,0.4312
82,0.6865
83,0.4291
84,0.5633
85,0.5887
86,0.7031
87,0.3348
88,0.5238
89,0.6258
90,0.5652
91,0.5697
92,0.5365
93,0.6608
94,0.3952
95,0.6362
96,0.4416
97,0.3891
98,0.5328
99,0.36
100,0.4409
101,0.3827
102,0.5937
103,0.6601
104,0.5641
105,0.4761
106,0.5881
107,0.4114
108,0.3633
109,0.6263
110,0.438
111,0.6508
112,0.5636
113,0.6658
114,0.4978
115,0.5347
116,0.3771
117,0.6838
118,0.5105
119,0.6171
120,0.4294
121,0.591
122,0.3979
123,0.378
124,0.3861
125,0.5429
126,0.429
127,0.7365
128,0.5504
129,0.6258
130,0.6213
131,0.457
132,0.5071
133,0.34
134,0.7573
135,0.4301
136,0.3971
137,0.6132
138,0.5349
139,0.4553
140,0.7707
141,0.4562
142,0.4476
143,0.7374
144,0.5996
145,0.3523
146,0.4662
147,0.5284
148,0.4386
149,0.396
150,0.5974
151,0.3238
152,0.5019
153,0.3755
154,0.6141
155,0.414
156,0.35
157,0.6658
158,0.3236
159,0.468
160,0.3922
161,0.3759
162,0.515
163,0.4175
164,0.6311
165,0.4507
166,0.359
167,0.5237
168,0.5625
169,0.4099
170,0.3789
171,0.7319
172,0.3296
173,0.6491
174,0.3939
175,0.545
176,0.4534
177,0.3832
178,0.4013
179,0.4266
180,0.2939
181,0.597
182,0.4753
183,0.4774
184,0.5532
185,0.2359
186,0.3253
187,0.4347
188,0.5293
189,0.3181
190,0.3637
191,0.4858
192,0.5833
193,0.3798
194,0.5211
195,0.4243
196,0.4747
197,0.6298
198,0.6537
199,0.4265
200,0.3308
201,0.6159
202,0.5131
203,0.2493
204,0.4708
205,0.5515
206,0.5542
207,0.4327
208,0.5483
209,0.5691
