,0
0,0.3706
1,0.409
2,0.4103
3,0.5613
4,0.4461
5,0.4523
6,0.5976
7,0.4525
8,0.3911
9,0.4302
10,0.3767
11,0.4893
12,0.5523
13,0.686
14,0.3173
15,0.495
16,0.3567
17,0.5881
18,0.833
19,0.376
20,0.3581
21,0.3542
22,0.5287
23,0.3587
24,0.476
25,0.5915
26,0.4086
27,0.3398
28,0.4837
29,0.4221
30,0.4673
31,0.6822
32,0.3949
33,0.5117
34,0.3627
35,0.4102
36,0.3229
37,0.4378
38,0.6213
39,0.4028
40,0.683
41,0.6499
42,0.4295
43,0.5028
44,0.547
45,0.5225
46,0.4847
47,0.4792
48,0.4401
49,0.5987
50,0.3097
51,0.5419
52,0.3918
53,0.5985
54,0.377
55,0.5434
56,0.8492
57,0.5045
58,0.3505
59,0.3762
60,0.4603
61,0.6541
62,0.57
63,0.7588
64,0.6576
65,0.5853
66,0.4974
67,0.6316
68,0.4408
69,0.7687
70,0.3762
71,0.424
72,0.6361
73,0.6762
74,0.57
75,0.4445
76,0.5263
77,0.4312
78,0.5851
79,0.5355
80,0.365
81,0.4575
82,0.7782
83,0.5183
84,0.364
85,0.6219
86,0.4958
87,0.3668
88,0.353
89,0.6099
90,0.5249
91,0.5413
92,0.5305
93,0.724
94,0.3955
95,0.7236
96,0.3816
97,0.429
98,0.3822
99,0.3582
100,0.433
101,0.399
102,0.5891
103,0.5896
104,0.4425
105,0.4054
106,0.5252
107,0.5311
108,0.3363
109,0.5902
110,0.3769
111,0.6583
112,0.4545
113,0.7543
114,0.4573
115,0.5422
116,0.2934
117,0.5407
118,0.6458
119,0.6325
120,0.5826
121,0.6267
122,0.3986
123,0.4073
124,0.4285
125,0.4752
126,0.6735
127,0.7447
128,0.5836
129,0.5137
130,0.5707
131,0.6266
132,0.5945
133,0.2993
134,0.6707
135,0.467
136,0.4373
137,0.6814
138,0.5505
139,0.435
140,0.7274
141,0.4116
142,0.5029
143,0.4984
144,0.4519
145,0.479
146,0.3825
147,0.5054
148,0.4982
149,0.306
150,0.4523
151,0.4264
152,0.3695
153,0.4174
154,0.5253
155,0.4256
156,0.3685
157,0.6438
158,0.3436
159,0.4244
160,0.4455
161,0.4397
162,0.4661
163,0.3896
164,0.5233
165,0.4157
166,0.4043
167,0.6167
168,0.5548
169,0.4953
170,0.3559
171,0.6297
172,0.4156
173,0.5587
174,0.4671
175,0.5421
176,0.5694
177,0.3969
178,0.3511
179,0.4627
180,0.3414
181,0.5263
182,0.5283
183,0.5352
184,0.6716
185,0.3397
186,0.4913
187,0.4004
188,0.5206
189,0.3602
190,0.4058
191,0.497
192,0.6134
193,0.4035
194,0.5861
195,0.4332
196,0.4987
197,0.6765
198,0.5886
199,0.4034
200,0.308
201,0.6359
202,0.5271
203,0.2509
204,0.4453
205,0.5406
206,0.4863
207,0.4567
208,0.4241
209,0.7291
210,0.4909
211,0.6067
212,0.5036
213,0.6515
214,0.4871
215,0.4799
216,0.3892
217,0.3131
218,0.7841
219,0.544
220,0.5008
221,0.4776
222,0.5637
223,0.5515
224,0.445
225,0.443
226,0.5153
227,0.4983
228,0.6138
229,0.4628
230,0.4993
231,0.5329
232,0.5287
233,0.3926
234,0.5318
235,0.2356
236,0.4701
237,0.7405
238,0.5335
239,0.6215
240,0.7272
241,0.7162
242,0.4982
243,0.4275
244,0.4858
245,0.6735
246,0.4044
247,0.4891
248,0.8128
249,0.6042
250,0.4371
251,0.4049
252,0.2819
253,0.5715
254,0.4046
255,0.5096
256,0.4207
257,0.6538
258,0.3353
259,0.4836
260,0.5835
261,0.6401
262,0.4947
263,0.3646
264,0.3881
265,0.6663
266,0.4133
267,0.4873
268,0.8497
269,0.5286
270,0.6463
271,0.5278
272,0.5272
273,0.7253
274,0.5089
275,0.5282
276,0.4172
277,0.4829
278,0.4076
