,0
0,0.3886
1,0.4653
2,0.397
3,0.7267
4,0.4701
5,0.533
6,0.7016
7,0.444
8,0.4232
9,0.3183
10,0.5578
11,0.5137
12,0.5621
13,0.4408
14,0.3562
15,0.5081
16,0.4338
17,0.5536
18,0.647
19,0.333
20,0.4524
21,0.3521
22,0.5382
23,0.4694
24,0.6075
25,0.5388
26,0.3238
27,0.3511
28,0.4746
29,0.4191
30,0.5535
31,0.593
32,0.35
33,0.4048
34,0.3722
35,0.3805
36,0.3148
37,0.517
38,0.4961
39,0.3859
40,0.7097
41,0.4221
42,0.4363
43,0.3523
44,0.568
45,0.6302
46,0.5764
47,0.4509
48,0.4791
49,0.7157
50,0.3052
51,0.6533
52,0.4381
53,0.5716
54,0.3064
55,0.6172
56,0.5877
57,0.5393
58,0.5727
59,0.3949
60,0.4943
61,0.6324
62,0.6263
63,0.7086
64,0.5879
65,0.5683
66,0.4696
67,0.4754
68,0.5066
69,0.6317
70,0.425
71,0.4002
72,0.5701
73,0.5147
74,0.5489
75,0.4344
76,0.5028
77,0.3747
78,0.498
79,0.4449
80,0.3765
81,0.5502
82,0.6518
83,0.356
84,0.3856
85,0.5826
86,0.5289
87,0.4838
88,0.4215
89,0.7021
90,0.6154
91,0.5001
92,0.4949
93,0.7392
94,0.4632
95,0.5985
96,0.4541
97,0.4187
98,0.5625
99,0.3772
100,0.4817
101,0.4944
102,0.5649
103,0.5761
104,0.4489
105,0.4058
106,0.4611
107,0.5777
108,0.4358
109,0.7138
110,0.3601
111,0.4649
112,0.501
113,0.7357
114,0.5004
115,0.5606
116,0.3732
117,0.5829
118,0.6513
119,0.6738
120,0.5646
121,0.7391
122,0.486
123,0.4051
124,0.4332
125,0.5474
126,0.6094
127,0.7682
128,0.5326
129,0.5481
130,0.5511
131,0.6503
132,0.5924
133,0.2964
134,0.5797
135,0.4309
136,0.5493
137,0.6426
138,0.5985
139,0.5253
140,0.6666
141,0.4872
142,0.4512
143,0.4507
144,0.5173
145,0.5865
146,0.4156
147,0.5158
148,0.5499
149,0.3256
150,0.6243
151,0.4599
152,0.4002
153,0.455
154,0.4111
155,0.4423
156,0.3245
157,0.6717
158,0.3974
159,0.4062
160,0.4992
161,0.4127
162,0.5202
163,0.4924
164,0.4504
165,0.3299
166,0.4211
167,0.596
168,0.5013
169,0.4415
170,0.3472
171,0.7706
172,0.3871
173,0.7488
174,0.5749
175,0.519
176,0.5111
177,0.454
178,0.4248
179,0.7
180,0.4141
181,0.4601
182,0.5865
183,0.5851
184,0.5567
185,0.4067
186,0.392
187,0.417
188,0.4391
189,0.3295
190,0.4107
191,0.5979
192,0.5699
193,0.4442
194,0.6256
195,0.4348
196,0.5289
197,0.7168
198,0.6875
199,0.4797
200,0.3101
201,0.5679
202,0.6436
203,0.3366
204,0.4335
205,0.4917
206,0.4582
207,0.5821
208,0.5548
209,0.517
210,0.5132
211,0.4609
212,0.618
213,0.6605
214,0.4087
215,0.5507
216,0.4192
217,0.367
218,0.7064
219,0.4671
220,0.3827
221,0.4181
222,0.6732
223,0.4565
224,0.435
225,0.5295
226,0.5809
227,0.5055
228,0.4332
229,0.5803
230,0.5852
231,0.463
232,0.4602
233,0.456
234,0.4807
235,0.3541
236,0.4455
237,0.7185
238,0.6116
239,0.6329
240,0.5664
241,0.5902
242,0.459
243,0.3994
244,0.5881
245,0.595
246,0.4478
247,0.4384
248,0.5432
249,0.7712
250,0.3653
251,0.4837
252,0.3564
253,0.6259
254,0.419
255,0.5433
256,0.4304
257,0.5379
258,0.3535
259,0.5167
260,0.4181
261,0.526
262,0.4317
263,0.4098
264,0.4037
265,0.5574
266,0.4047
267,0.6193
268,0.719
269,0.6282
270,0.521
271,0.5974
272,0.4091
273,0.7875
274,0.5301
275,0.5852
276,0.5412
277,0.5321
278,0.4113
279,0.4371
280,0.3286
281,0.3887
282,0.6401
283,0.5714
284,0.5694
285,0.3538
286,0.557
287,0.5274
288,0.5778
289,0.6836
290,0.4099
291,0.4825
292,0.4229
293,0.5751
294,0.4358
295,0.4063
296,0.6284
297,0.4033
298,0.2915
299,0.4645
300,0.5651
301,0.4455
302,0.5364
303,0.3205
304,0.3821
305,0.5672
306,0.4857
307,0.6186
308,0.3156
309,0.6325
310,0.7151
311,0.4591
312,0.5551
313,0.3133
314,0.6085
315,0.4187
316,0.5964
317,0.4346
318,0.6169
319,0.5663
320,0.6192
321,0.4987
322,0.5098
323,0.3562
324,0.4641
325,0.324
326,0.4334
327,0.6613
328,0.3972
329,0.6916
330,0.665
331,0.5985
332,0.5358
333,0.374
334,0.7016
335,0.6508
336,0.4763
337,0.6154
338,0.4892
339,0.367
340,0.584
341,0.4322
342,0.3257
343,0.4913
344,0.4666
345,0.4915
346,0.5773
347,0.4861
348,0.4007
349,0.3633
350,0.4661
351,0.5073
352,0.6337
353,0.4432
354,0.6764
355,0.5734
356,0.7089
357,0.3686
358,0.6107
359,0.5938
360,0.3729
361,0.3726
362,0.4368
363,0.526
364,0.5757
365,0.7289
366,0.4441
367,0.3885
368,0.5662
369,0.7148
370,0.4701
371,0.4419
372,0.4046
373,0.5384
374,0.5633
375,0.3007
376,0.3207
377,0.7385
378,0.6892
379,0.6105
380,0.6158
381,0.5436
382,0.5168
383,0.3684
384,0.6847
385,0.5632
386,0.654
387,0.4823
388,0.5857
389,0.9176
390,0.4619
391,0.4434
392,0.6929
393,0.3827
394,0.5771
395,0.4436
396,0.6996
397,0.4393
398,0.5163
399,0.3629
400,0.6458
401,0.5086
402,0.582
403,0.5716
404,0.2961
405,0.5148
406,0.3725
407,0.3488
408,0.4898
409,0.7282
410,0.6459
411,0.4969
412,0.5543
413,0.4384
414,0.5748
415,0.3439
416,0.4243
417,0.5805
418,0.5365
419,0.6089
420,0.4002
421,0.547
422,0.4964
423,0.548
424,0.6493
425,0.4578
426,0.4938
427,0.3539
428,0.6002
429,0.5517
430,0.5167
431,0.493
432,0.6436
433,0.4848
434,0.4245
435,0.5075
436,0.5342
437,0.4194
438,0.5057
439,0.5831
440,0.5159
441,0.6845
442,0.5783
443,0.4477
444,0.5083
445,0.3979
446,0.3467
447,0.5249
448,0.3643
449,0.3865
450,0.3863
451,0.3851
452,0.5536
453,0.5598
454,0.5589
455,0.7353
456,0.5637
457,0.6979
458,0.5234
459,0.5726
460,0.3722
461,0.3958
462,0.4482
463,0.5296
464,0.4491
465,0.441
466,0.407
467,0.4826
468,0.3918
469,0.5766
470,0.3365
471,0.3142
472,0.411
473,0.4383
474,0.6794
475,0.4138
476,0.4071
477,0.6289
478,0.6088
479,0.3929
480,0.515
481,0.3783
482,0.5514
483,0.4983
484,0.6415
485,0.5076
486,0.3875
487,0.4611
488,0.435
489,0.4452
490,0.4021
491,0.4513
492,0.5829
493,0.5552
494,0.4637
495,0.3853
496,0.4175
497,0.627
498,0.5399
499,0.4558
500,0.2991
501,0.7974
502,0.5423
503,0.4575
504,0.7423
505,0.5152
506,0.6014
507,0.6891
508,0.4219
509,0.6273
510,0.4198
511,0.4698
512,0.4897
513,0.4648
514,0.5159
515,0.4038
516,0.3949
517,0.5676
518,0.3605
519,0.2881
520,0.6473
