,0
0,0.41
1,0.489
2,0.439
3,0.443
4,0.44
5,0.455
6,0.584
7,0.571
8,0.37
9,0.569
10,0.539
11,0.414
12,0.512
13,0.409
14,0.398
15,0.386
16,0.472
17,0.451
18,0.611
19,0.484
20,0.485
21,0.421
22,0.634
23,0.438
24,0.521
25,0.445
26,0.422
27,0.51
28,0.553
29,0.401
30,0.485
31,0.483
32,0.356
33,0.35
34,0.39
35,0.453
36,0.417
37,0.494
38,0.535
39,0.513
40,0.578
41,0.448
42,0.443
43,0.587
44,0.545
45,0.641
46,0.56
47,0.552
48,0.512
49,0.599
50,0.38
51,0.392
52,0.502
53,0.456
54,0.355
55,0.649
56,0.595
57,0.615
58,0.556
59,0.54
60,0.579
61,0.582
62,0.478
63,0.497
64,0.606
65,0.497
66,0.439
67,0.413
68,0.442
69,0.458
70,0.473
71,0.523
72,0.574
73,0.514
74,0.527
75,0.435
76,0.506
77,0.598
78,0.452
79,0.467
80,0.397
81,0.4
82,0.64
83,0.614
84,0.409
85,0.455
86,0.542
87,0.441
88,0.487
89,0.626
90,0.53
91,0.605
92,0.5
93,0.46
94,0.405
95,0.551
96,0.474
97,0.474
98,0.584
99,0.561
100,0.492
101,0.531
102,0.553
103,0.396
104,0.548
105,0.52
106,0.461
107,0.622
108,0.537
109,0.395
110,0.363
111,0.417
112,0.443
113,0.619
114,0.561
115,0.409
116,0.384
117,0.424
118,0.629
119,0.372
120,0.481
121,0.494
122,0.538
123,0.594
124,0.508
125,0.543
126,0.55
127,0.472
128,0.604
129,0.59
130,0.476
131,0.602
132,0.481
133,0.386
134,0.621
135,0.572
136,0.542
137,0.448
138,0.555
139,0.51
140,0.597
141,0.444
142,0.408
143,0.633
144,0.618
145,0.61
146,0.515
147,0.397
148,0.591
149,0.388
150,0.628
151,0.528
152,0.417
153,0.617
154,0.405
155,0.443
156,0.43
157,0.601
158,0.41
159,0.466
160,0.606
161,0.36
162,0.602
163,0.367
164,0.54
165,0.469
166,0.391
167,0.561
168,0.511
169,0.586
170,0.378
171,0.422
172,0.404
173,0.476
174,0.445
175,0.485
176,0.526
