,0
0,0.457
1,0.489
2,0.5791
3,0.443
4,0.4781
5,0.455
6,0.3827
7,0.571
8,0.5695
9,0.569
10,0.3882
11,0.414
12,0.4754
13,0.409
14,0.5623
15,0.386
16,0.5843
17,0.451
18,0.6465
19,0.484
20,0.5943
21,0.421
22,0.543
23,0.438
24,0.4858
25,0.445
26,0.3382
27,0.51
28,0.4826
29,0.401
30,0.5063
31,0.483
32,0.4585
33,0.35
34,0.7103
35,0.453
36,0.5322
37,0.494
38,0.4234
39,0.513
40,0.4679
41,0.448
42,0.3615
43,0.587
44,0.4866
45,0.641
46,0.423
47,0.552
48,0.4687
49,0.599
50,0.3928
51,0.392
52,0.4542
53,0.456
54,0.59
55,0.649
56,0.4222
57,0.615
58,0.3784
59,0.54
60,0.5541
61,0.582
62,0.5574
63,0.497
64,0.6215
65,0.497
66,0.3209
67,0.413
68,0.671
69,0.458
70,0.615
71,0.523
72,0.5618
73,0.514
74,0.6921
75,0.435
76,0.5187
77,0.598
78,0.3485
79,0.467
80,0.5261
81,0.4
82,0.5782
83,0.614
84,0.4091
85,0.455
86,0.406
87,0.441
88,0.4641
89,0.626
90,0.416
91,0.605
92,0.634
93,0.46
94,0.5113
95,0.551
96,0.4744
97,0.474
98,0.5424
99,0.561
100,0.4254
101,0.531
102,0.4087
103,0.396
104,0.5402
105,0.52
106,0.3609
107,0.622
108,0.626
109,0.395
110,0.5186
111,0.417
112,0.4565
113,0.619
114,0.5132
115,0.409
116,0.4776
117,0.424
118,0.3676
119,0.372
120,0.3696
121,0.494
122,0.4448
123,0.594
124,0.393
125,0.543
126,0.5227
127,0.472
128,0.6469
129,0.59
130,0.4283
131,0.602
132,0.4496
133,0.386
134,0.5205
135,0.572
136,0.5408
137,0.448
138,0.54
139,0.51
140,0.579
141,0.444
142,0.3303
143,0.633
144,0.607
145,0.61
146,0.4186
147,0.397
148,0.5933
149,0.388
150,0.6723
151,0.528
152,0.3579
153,0.617
154,0.5885
155,0.443
156,0.5361
157,0.601
158,0.4882
159,0.466
160,0.5307
161,0.36
162,0.4915
163,0.367
164,0.4356
165,0.469
166,0.4654
167,0.561
168,0.4202
169,0.586
170,0.3937
171,0.422
172,0.4474
173,0.476
174,0.6958
175,0.485
176,0.5484
177,0.478
178,0.6525
179,0.562
180,0.7151
181,0.561
182,0.3211
183,0.545
184,0.4169
185,0.443
186,0.479
187,0.484
188,0.6016
189,0.546
190,0.4157
191,0.606
192,0.5161
193,0.391
194,0.515
195,0.517
196,0.4803
197,0.626
198,0.4474
199,0.496
200,0.3457
201,0.367
202,0.5083
203,0.502
204,0.4041
205,0.369
206,0.3991
207,0.445
208,0.4582
209,0.39
210,0.461
211,0.587
212,0.4989
213,0.422
214,0.6705
215,0.366
216,0.344
217,0.476
218,0.6928
219,0.615
220,0.4817
221,0.618
222,0.4272
223,0.446
224,0.6483
225,0.473
226,0.563
227,0.548
228,0.3358
229,0.597
230,0.3986
231,0.424
232,0.622
233,0.355
234,0.6
235,0.464
236,0.48
237,0.569
238,0.5239
239,0.538
240,0.4225
241,0.45
242,0.4222
243,0.388
244,0.6383
245,0.406
246,0.4755
247,0.592
248,0.34
249,0.487
250,0.5313
251,0.383
252,0.5012
253,0.65
254,0.6148
255,0.59
256,0.4804
257,0.507
258,0.5125
259,0.461
260,0.4584
261,0.521
262,0.5177
263,0.583
264,0.4907
265,0.552
266,0.3546
267,0.383
268,0.5001
269,0.606
270,0.4295
271,0.478
272,0.4023
273,0.52
274,0.488
275,0.628
276,0.4903
277,0.408
278,0.3829
279,0.571
280,0.5569
281,0.435
282,0.5265
283,0.443
284,0.3901
285,0.585
286,0.5536
287,0.529
288,0.6
289,0.414
290,0.5845
291,0.544
292,0.3967
293,0.513
294,0.5717
295,0.523
296,0.6057
297,0.472
298,0.4839
299,0.398
300,0.5297
301,0.584
302,0.5965
303,0.523
304,0.5236
305,0.593
306,0.3339
307,0.536
308,0.4219
309,0.419
310,0.573
311,0.566
312,0.5239
313,0.403
314,0.4499
315,0.58
316,0.507
317,0.413
318,0.3972
319,0.454
320,0.4478
321,0.599
322,0.3351
323,0.582
324,0.463
325,0.6
326,0.3423
327,0.503
328,0.3578
329,0.356
330,0.4002
331,0.439
332,0.5027
333,0.558
334,0.3178
335,0.626
336,0.5682
337,0.639
338,0.4146
339,0.387
340,0.55
341,0.439
342,0.404
343,0.484
344,0.3326
345,0.552
